serial_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history
23838,MIZ/SER/84A15/2025/126,Mizoram,Serchhip,,"Chhim Veng, Serchhip",23.305939,92.857538,Debris,Flow,01 June 2025
23839,MIZ/SER/84A15/2025/127,Mizoram,Serchhip,,"Dinthar, Serchhip",23.303906,92.853173,Debris,Flow,01 June 2025
23840,MIZ/SER/84A15/2025/128,Mizoram,Serchhip,,"Dinthar, Serchhip",23.301381,92.853078,Debris,Flow,31 May 2025
23841,MIZ/SER/84A15/2025/129,Mizoram,Serchhip,,"Dinthar, Serchhip",23.299628,92.855609,Debris,Slide,31 May 2025
23842,MIZ/SER/84A15/2025/130,Mizoram,Serchhip,,"Dinthar, Serchhip",23.298137,92.857412,Earth,Slide,29 May 2025
23843,MIZ/SER/84A15/2025/131,Mizoram,Serchhip,,Serchhip,23.293453,92.858089,Debris,Slide,30 May 2025
23844,MIZ/SER/84A15/2025/132,Mizoram,Serchhip,,"Sailiam Veng, Serchhip",23.293873,92.858395,Debris,Slide,31.05.2025 01.06.2025
23845,MIZ/SER/84A15/2025/133,Mizoram,Serchhip,,"Dinthar, Serchhip",23.298166,92.858694,Earth,Slide,31 May 2025
23846,MIZ/SER/84A15/2025/134,Mizoram,Serchhip,,New Serchhip,23.346456,92.851511,Debris,Slide,01 June 2025
23847,MIZ/SER/84A15/2025/135,Mizoram,Serchhip,,New Serchhip,23.3466,92.854847,Debris,Slide,01 June 2025
23848,MIZ/SER/84A15/2025/136,Mizoram,Serchhip,,Serchhip Bypass road,23.291103,92.864843,Debris,Slide,31.05.2025 09.06.2025
23849,MIZ/SER/84A15/2025/137,Mizoram,Serchhip,,Serchhip Bypass road,23.301587,92.868485,Debris,Slide,31 May 2025
23850,MIZ/SER/84A15/2025/138,Mizoram,Serchhip,,Serchhip Bypass road,23.313996,92.863984,Debris,Flow,31 May 2025
23851,MIZ/SER/84A15/2025/139,Mizoram,Serchhip,,Serchhip Bypass road,23.321016,92.861601,Debris,Slide,31.05.2025 09.06.2025
23852,MIZ/SER/84A15/2025/140,Mizoram,Serchhip,,Serchhip Bypass road,23.3228,92.862406,Debris,Slide,31 May 2025
23853,MIZ/SER/84A15/2025/141,Mizoram,Serchhip,,NH 54,23.286141,92.868152,Debris,Slide,31 May 2025
23854,MIZ/SER/84A15/2025/142,Mizoram,Serchhip,,NH 54,23.281219,92.869608,Debris,Flow,31 May 2025
23855,MIZ/SER/84A15/2025/143,Mizoram,Serchhip,,NH 54,23.274148,92.871011,Debris,Flow,31 May 2025
23856,MIZ/SER/84A15/2025/144,Mizoram,Serchhip,,NH 54,23.272548,92.874296,Earth,Slide,31 May 2025
23857,MIZ/SER/84A15/2025/145,Mizoram,Serchhip,,NH 54,23.271227,92.874544,Debris,Slide,01 June 2025
23858,MIZ/SER/84A15/2025/146,Mizoram,Serchhip,,NH 54,23.270548,92.877577,Debris,Flow,01 June 2025
23859,MIZ/SER/84A15/2025/147,Mizoram,Serchhip,,NH 54,23.67701,92.87895,Debris,Flow,01 June 2025
23860,MIZ/SER/84A16/2025/148,Mizoram,Serchhip,,Keitum,23.243855,92.905242,Debris,Slide,31 May 2025
23861,MIZ/SER/84A15/2025/149,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.286735,92.85703,Debris,Slide,31 May 2025
23862,MIZ/SER/84A15/2025/150,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.284565,92.857096,Debris,Slide,31 May 2025
23863,MIZ/SER/84A15/2025/151,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.281443,92.840145,Debris,Slide,01 June 2025
23864,MIZ/SER/84A15/2025/152,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.280947,92.8367,Rock,Slide,01 June 2025
23865,MIZ/SER/84A15/2025/153,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.288276,92.830821,Debris,Slide,31 May 2025
23866,MIZ/SER/84A11/2025/154,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.293863,92.741368,Debris,slide,01 June 2025
23867,MIZ/SER/84A11/2025/155,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.295774,92.740012,Debris,slide,01 June 2025
23868,MIZ/SER/84A11/2025/156,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.30265,92.742945,Debris,slide,01 June 2025
23869,MIZ/SER/84A11/2025/157,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.307135,92.707624,Debris,Flow,31 May 2025
23870,MIZ/SER/84A11/2025/158,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.306409,92.706083,Debris,Slide,31 May 2025
23871,MIZ/SER/84A11/2025/159,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.306012,92.704212,Debris,Flow,31 May 2025
23872,MIZ/SER/84A11/2025/160,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.300291,92.69577,Debris,Flow,01 June 2025
23873,MIZ/SER/84A11/2025/161,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.299806,92.694901,Debris,Flow,01 June 2025
23874,MIZ/SER/84A11/2025/162,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.299312,92.692614,Debris,Flow,01 June 2025
23875,MIZ/LUNG/84A11/2025/163,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.297521,92.689449,Debris,Flow,01 June 2025
23876,MIZ/LUNG/84A11/2025/164,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.30374,92.672816,Debris,Slide,01 June 2025
23877,MIZ/LUNG/84A11/2025/165,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.304123,92.671521,Debris,Flow,01 June 2025
23878,MIZ/LUNG/84A11/2025/166,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.306105,92.671296,Debris,Flow,01 June 2025
23879,MIZ/LUNG/84A11/2025/167,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.306338,92.666573,Debris,Flow,01 June 2025
23880,MIZ/LUNG/84A11/2025/168,Mizoram,Lunglei,,New Khawlek,23.32044,92.643229,Debris,Slide,01 June 2025
23881,MIZ/LUNG/84A11/2025/169,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.301901,92.649401,Debris,Slide,01 June 2025
23882,MIZ/LUNG/84A12/2025/170,Mizoram,Lunglei,,Buarpui,23.246611,92.655112,Debris,Slide,01 June 2025
23883,MIZ/LUNG/84A12/2025/171,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.2388,92.636923,Earth,Slide,01 June 2025
23884,MIZ/LUNG/84A12/2025/172,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.234538,92.637234,Debris,Slide,01 June 2025
23885,MIZ/LUNG/84A12/2025/173,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.206413,92.632701,Debris,Slide,01 June 2025
23886,MIZ/LUNG/84A12/2025/174,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.197283,92.632661,Earth,Slide,01 June 2025
23887,MIZ/LUNG/84A12/2025/175,Mizoram,Lunglei,,Changpui,23.174558,92.612556,Earth,Slide,01 June 2025
23888,MIZ/LUNG/84A12/2025/176,Mizoram,Lunglei,,Changpui,23.1739,92.611378,Debris,Slide,01 June 2025
23889,MIZ/LUNG/84A12/2025/177,Mizoram,Lunglei,,Changpui,23.173258,92.611929,Debris,Flow,01 June 2025
23890,MIZ/LUNG/84A12/2025/178,Mizoram,Lunglei,,Changpui,23.17252,92.611434,Debris,Flow,01 June 2025
23891,MIZ/LUNG/84A12/2025/179,Mizoram,Lunglei,,Changpui,23.172659,92.611828,Earth,Slide,01 June 2025
23892,MIZ/LUNG/84A12/2025/180,Mizoram,Lunglei,,Thenhlum,23.198272,92.589291,Earth,Slide,01 June 2025
23893,MIZ/LUNG/84A12/2025/181,Mizoram,Lunglei,,Thenhlum,23.198961,92.590043,Earth,Slide,01 June 2025
23896,MIZ/LUNG/84A12/2025/184,Mizoram,Lunglei,,Thenhlum,23.200105,92.584517,Debris,Flow,01 June 2025
23897,MIZ/LUNG/84A12/2025/185,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.200655,92.5813,Debris,Flow,01 June 2025
23898,MIZ/LUNG/84A12/2025/186,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.201843,92.579666,Debris,Flow,01 June 2025
23899,MIZ/LUNG/84A12/2025/187,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.202247,92.57903,Debris,Flow,01 June 2025
23900,MIZ/LUNG/84A12/2025/188,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.203107,92.577972,Debris,Flow,01 June 2025
23901,MIZ/LUNG/84A12/2025/189,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.203903,92.576807,Debris,Flow,01 June 2025
23902,MIZ/LUNG/84A12/2025/190,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.204282,92.576174,Debris,Flow,01 June 2025
23903,MIZ/LUNG/84A12/2025/191,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.204481,92.575792,Earth,Slide,01 June 2025
23904,MIZ/LUNG/84A12/2025/192,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.205193,92.574684,Debris,Flow,01 June 2025
23905,MIZ/LUNG/84A12/2025/193,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.214589,92.572672,Debris,Slide,01 June 2025
23906,MIZ/LUNG/84A12/2025/194,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.212919,92.558022,Debris,Flow,01 June 2025
23907,MIZ/LUNG/84A12/2025/195,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.207082,92.509726,Debris,Slide,01 June 2025
23908,MIZ/LUNG/84A12/2025/196,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.195616,92.546251,Debris,Slide,01 June 2025
23909,MIZ/LUNG/84A12/2025/197,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.19796,92.543304,Debris,Slide,01 June 2025
23910,MIZ/LUNG/84A12/2025/198,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.190022,92.554302,Debris,Flow,01 June 2025
23911,MIZ/LUNG/84A12/2025/199,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.21035,92.539589,Debris,Slide,01 June 2025
23912,MIZ/LUNG/84A12/2025/200,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.208921,92.541174,Earth,Slide,01 June 2025
23913,MIZ/LUNG/84A12/2025/201,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.208823,92.53749,Debris,Slide,01 June 2025
23914,MIZ/LUNG/84A12/2025/202,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.206239,92.491221,Debris,Slide,01 June 2025
23915,MIZ/LUNG/84A12/2025/203,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.20549,92.543278,Earth,Slide,01 June 2025
23916,MIZ/LUNG/84A12/2025/204,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.219631,92.563324,Debris,Slide,01 June 2025
23917,MIZ/LUNG/84A12/2025/205,Mizoram,Lunglei,,Tleu,23.204981,92.534603,Debris,Slide,01 June 2025
23918,MIZ/LUNG/84A12/2025/206,Mizoram,Lunglei,,Tleu,23.206253,92.533605,Debris,Slide,01 June 2025
23919,MIZ/LUNG/84A12/2025/207,Mizoram,Lunglei,,Tleu to West Bunghmun,23.209857,92.500587,Debris,Slide,01 June 2025
23920,MIZ/LUNG/84A08/2025/208,Mizoram,Lunglei,,Tleu to West Bunghmun,23.206239,92.491221,Debris,Slide,01 June 2025
23921,MIZ/LUNG/84A08/2025/209,Mizoram,Lunglei,,Tleu to West Bunghmun,23.199961,92.488796,Debris,Slide,01 June 2025
23922,MIZ/LUNG/84A08/2025/210,Mizoram,Lunglei,,West Bunghmun,23.17824,92.491031,Debris,Slide,01 June 2025
23923,MIZ/LUNG/84A08/2025/211,Mizoram,Lunglei,,West Bunghmun,23.180969,92.488193,Debris,Slide,01 June 2025
23924,MIZ/LUNG/84A08/2025/212,Mizoram,Lunglei,,West Bunghmun cemetary,23.180354,92.486971,Debris,Slide,01 June 2025
23925,MIZ/LUNG/84A08/2025/213,Mizoram,Lunglei,,West Bunghmun,23.182466,92.487731,Debris,Flow,01 June 2025
23926,MIZ/LUNG/84A12/2025/214,Mizoram,Lunglei,,Tleu,23.204706,92.533825,Debris,Flow,01 June 2025
23927,MIZ/LUNG/84A11/2025/215,Mizoram,Lunglei,,West Bungtlang,23.251004,92.63667,Debris,Flow,01 June 2025
23928,MIZ/SER/84A16/2025/216,Mizoram,Serchhip,,Keitum,23.234898,92.911307,Earth,Slide,01 June 2025
23929,MIZ/SER/84A16/2025/217,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.225619,92.924909,Earth,Slide,01 June 2025
23930,MIZ/SER/84A16/2025/218,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.223807,92.944448,Debris,Flow,01 June 2025
23931,MIZ/SER/84A16/2025/219,Mizoram,Serchhip,,Khawlailung,23.21795,92.998007,Debris,Slide,01 June 2025
23932,MIZ/SER/84A16/2025/220,Mizoram,Serchhip,,Khawlailung,23.217324,92.99812,Debris,Flow,01 June 2025
23933,MIZ/SER/84E04/2025/221,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.19917,93.000199,Debris,Flow,01 June 2025
23934,MIZ/SER/84E04/2025/222,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.1915,93.011024,Debris,Slide,31 May 2025
23935,MIZ/SER/84E04/2025/223,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.183361,93.066742,Debris,Slide,31 May 2025
23936,MIZ/KHAW/84E04/2025/224,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.241722,93.098254,Debris,Slide,"30 May 2025, 12 June 2025"
23937,MIZ/KHAW/84E04/2025/225,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.229765,93.127521,Earth,Slide,31 May 2025
23938,MIZ/KHAW/84E04/2025/226,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.2066,93.148665,Debris,Slide,01 June 2025
23939,MIZ/KHAW/84E04/2025/227,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.197704,93.163019,Debris,Slide,31 May 2025
23940,MIZ/CHAM/84E04/2025/228,Mizoram,Champhai,,Serchhip to Vaphai road,23.198136,93.166988,Debris,Flow,01 June 2025
23941,MIZ/CHAM/84E04/2025/229,Mizoram,Champhai,,Serchhip to Vaphai road,23.177311,93.198157,Debris,Flow,01 June 2025
23942,MIZ/CHAM/84E08/2025/230,Mizoram,Champhai,,Vaphai,23.148209,93.321183,Debris,Flow,31 May 2025 (4:15am)
23943,MIZ/KHAW/84E08/2025/231,Mizoram,Khawzawl,,Vaphai,23.14788,93.323791,Debris,Slide,01 June 2025
23944,MIZ/KHAW/84E03/2025/232,Mizoram,Khawzawl,,NH 6,23.486306,93.220639,Debris,Slide,12 June 2025
23945,MIZ/KHAW/84E02/2025/233,Mizoram,Khawzawl,,NH 6,23.544052,93.155591,Debris,Slide,14 June 2025
23946,MIZ/KHAW/84E02/2025/234,Mizoram,Khawzawl,,NH 6,23.545766,93.147931,Debris,Slide,14 June 2025
23947,MIZ/KHAW/84E02/2025/235,Mizoram,Khawzawl,,NH 6,23.5266,93.192968,Debris,Slide,14 June 2025
23948,MIZ/SAI/84A14/2025/236,Mizoram,Saitual,,NH 6,23.667553,92.89259,Rock,Slide,15 June 2025
23949,MIZ/SAI/84A14/2025/237,Mizoram,Saitual,,outside Maite,23.527592,92.984969,Debris,Subsidence,31 May 2025
23950,MIZ/AIZ/84A14/2025/238,Mizoram,Aizawl,,NH 6,23.700835,92.877449,Debris,Slide,15 June 2025
23951,MIZ/AIZ/84A13/2025/239,Mizoram,Aizawl,,Sesawng,23.760466,92.848969,Debris,Flow,31 May 2025
23952,MIZ/AIZ/84A13/2025/240,Mizoram,Aizawl,,Mualmam,23.807952,92.834037,Earth,Slide,01 June 2025
23953,MIZ/AIZ/83D15/2025/241,Mizoram,Aizawl,,Zohmun,24.285871,92.94599,Debris,Slide,14 June 2025
23954,MIZ/AIZ/83D15/2025/242,Mizoram,Aizawl,,Zohmun,24.288014,92.946017,Earth,Slide,14 June 2025
23955,MIZ/AIZ/83D15/2025/243,Mizoram,Aizawl,,Mauchar,24.354658,92.925511,Debris,Slide,29 May 2025
23956,MIZ/AIZ/83D15/2025/244,Mizoram,Aizawl,,Mauchar,24.365715,92.930137,Debris,Slide,01 June 2025
23957,MIZ/AIZ/84A14/2025/245,Mizoram,Aizawl,,Sesawng,23.747519,92.853155,Debris,Slide,15 June 2025
23958,MZ/LUN/84B09/2017/0001,Mizoram,Lunglei,Phairuangkai Slide,"Phairuangkai-West Rotlang road, ChangpuiVeng, Phairuangkai.",22.82104167,92.63873333,Soil,Flow,12 June 2017
23959,MZ/AIZ/84E02/2017/0002,Mizoram,Aizawl,Keifang Slide,"NH-Aizawl-Champhai Road, 19km East of Keifang, near Tuivawl river",23.65701389,93.02799167,Rock,Slide,"2015, 07 July, 2017"
23960,MZ/AIZ/84A10/2017/0003,Mizoram,Aizawl,Hunthar slide,"NH-54 Aizawl-Kolasib-Silchar, HuntharVeng",23.74035833,92.71311667,Debris,Slide,"1992, 2007, 2015, 23 April 2017"
23961,MIZ/LU/84B/13/2018/01,Mizoram,Lunglei,Lunglawn landslide,"Lunglawn Veng, SE of Lunglei town.",22.87355833,92.75595278,Debris,Slide,"2014, 06 June 2018 at 6:30pm."
23962,Mizoram/Aizawl/84A14/2018/0 01,Mizoram,Aizawl,Barailui slide,"Zemabuak Stone Quarry about 5.7km southeast of Zemabawk village, Aizawl District, Mizoram on NH-54 Aizawl- Seling road.",23.72949444,92.77544444,Rock,Slide,"2017, 12 May 2018."
23963,Mizoram/Aizawl/84A09/2018/0 02,Mizoram,Aizawl,Selesih Slide,"Near the Auditorium of Central Agricultural University (College of Veterinary Science and Animal Husbandry), Selesih village, Aizawl District, Mizoram",24.80375556,92.733375,Rock,Creep,28 April 2018
23964,MIZ/AZL/84A/09/2019/01,Mizoram,Aizawl,BSUP Landslide,"BSUP Colony, Durtlang Leitan Veng, Durtlang",22.87355833,92.75595278,Rock,Slide,02 July 2019 at 18:30hrs.
23965,MZ/KOL/83D11/2019/0001,Mizoram,Kolasib,Saihapui(K) Slide,Kolasib- Saihapui(K).,24.27899722,92.642375,Soil,Flow,2008
23966,Mizoram/Aizawl/84A14/2020/0 01,Mizoram,Aizawl,Zemabawk landslide,"Zemabawk area near Bharat Petroleum, Zemabawk, along NH6/306A Aizawl-Seling- Champhai road",24.73197222,92.75988889,Rock,Slide,2 February 2020
23968,MIZ/AZL/84A/10/2021/02,Mizoram,Aizawl,GWC Road Ṭhuampui Landslide,"GWC Road, Ainawn Section, Ṭhuampui",23.74190833,92.74161389,Debris (Colluvium),Slide,11.06.2021 at 21.23hrs
23969,MIZ/AZL/84A/14/2021/03,Mizoram,Aizawl,Hospital Area slide,"Hospital Area, Vengsang, Thingsulthliah",23.68416667,92.85708333,Debris (Older well compacted debris),Slide,"09.10.2021 at 01:00 hrs. 1997, 2019"
23970,MZ/RV/84A/10/2022/01,Mizoram,Aizawl,Republic Veng Landslide,Republic Venghnun (Section III),23.71688889,92.72083333,"Soil (Top soil, overburden- weathered rock fragments and filled material)",Slide,"2012,2020, 2021 and 26 July 2022"
23971,MZ/AZL/84A/10/2023/01,Mizoram,Aizawl,Vaivakawn landslide,"Vaivakawn, Aizawl",23.74150833,92.70785833,Rock,Slide,04 June 2023
23976,MZ-31/2011,Mizoram,Aizawl,Naizawl rock fall,,23.70213889,92.71822222,,,22 May 2011
23977,MZ-32/2011,Mizoram,Aizawl,Muallungthuk rock slide (2km South of Muallungthuk),,23.60722222,92.72505556,,,June 2011
23978,MZ-33/2011,Mizoram,Aizawl,Muallungthuk rock slide (2km South of Muallungthuk),,23.60722222,92.72505556,,,June 2011
23979,MZ/AZL/84A10/2016/01,Mizoram,Aizawl,Tlungvel slide,Tlungvel-Seling main road,23.60830556,92.85058333,Earth,Slide,17 September 2016
23980,MZ/AZL/84A10/2016/02,Mizoram,Aizawl,Tlungvel Presbyterian church slide,Tlungvel village (near the Presbyterian church),23.61372222,92.85188889,Soil (insitu soil + regolith),Flow,17 September 2016
23981,MIZ/LUN/84A12/2025/005,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.2034,92.7379,Rock,Falls,July 2025
23982,MIZ/LUN/84A12/2025/006,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.2029,92.7371,Earth,Slide,June 2025
23983,MIZ/LUN/84A12/2025/007,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.2029,92.7369,Rock,Slide,July 2025
23984,MIZ/LUN/84A12/2025/008,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.2028,92.7368,Debris,Slide,July 2025
23985,MIZ/AZL/84A11/2025/009,Mizoram,Aizawl,,Thiak road Horticulture Center,23.47,92.7215,Debris,slide,"25 May 2024, 02 June 2025"
23986,MIZ/AZL/84A11/2025/010,Mizoram,Aizawl,,Thiak road,23.4688,92.7208,Debris,slide,02 January 2025
23987,MIZ/AZL/84A11/2025/015,Mizoram,Aizawl,,Thiak link road,23.4672,92.7193,Debris,Slide,July 2025
23988,MIZ/AZL/84A11/2025/016,Mizoram,Aizawl,,Thiak,23.4731,92.7119,Debris,Slide,July 2025
23989,MIZ/AZL/84A11/2025/017,Mizoram,Aizawl,,Thiak,23.4761,92.7066,Earth,Slide,August 2025
23990,MIZ/AZL/84A11/2025/018,Mizoram,Aizawl,,Thiak to N. Lungsai SH,23.4785,92.7043,Debris,Slide,June2025
23991,MIZ/AZL/84A11/2025/019,Mizoram,Aizawl,,Thiak to N. Lungsai SH,23.4785,92.7041,Debris,Slide,August 2025
23992,MIZ/AZL/84A11/2025/020,Mizoram,Aizawl,,Thiak to N. Lungsai (Aizawl- Thenzawl-Lunglei SH),23.4807,92.7025,Debris,Slide,13 September 2025
23993,MIZ/AZL/84A11/2025/021,Mizoram,Aizawl,,Thiak to N. Lungsai (Aizawl- Thenzawl-Lunglei SH),23.4855,92.7033,Debris,Slide,02 July 2024
23994,MIZ/AZL/84A11/2025/022,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei SH,23.4912,92.7055,Debris,Slide,13 Septemebr 2025
23995,MIZ/AZL/84A11/2025/023,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei SH,23.4946,92.7044,Debris,Slide,25 August 2024
23996,MIZ/AZL/84A11/2025/024,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei SH,23.499713,92.7015,Debris,Slide,May 2022
23997,MIZ/AZL/84A10/2025/025,Mizoram,Aizawl,,Tropic of Cancer,23.500156,92.701436,Debris,Slide,August 2023
23998,MIZ/AZL/84A10/2025/026,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei SH,23.504006,92.699247,Debris,Slide,August 2025
23999,MIZ/SER/84A12/2025/027,Mizoram,Serchhip,,Aizawl-Thenzawl-Lunglei SH,23.239287,92.74818,Debris,Slide,02 June 2025
24000,MIZ/SER/84A12/2025/028,Mizoram,Serchhip,,Buangpui,23.237356,92.744978,Earth,Slide,05 June 2025
24001,MIZ/SER/84A12/2025/029,Mizoram,Serchhip,,Buangpui,23.233349,92.744075,Debris,Slide,August 2025
24002,MIZ/LUN/84A12/2025/030,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei SH,23.230114,92.740067,Earth,Slide,02 June 2025
24003,MIZ/LUN/84A12/2025/031,Mizoram,Lunglei,,2 kms north of Kanghmun S,23.229731,92.73968,Earth,Slide,24 May 2025
24004,MIZ/LUN/84A12/2025/032,Mizoram,Lunglei,,Outside Kanghmun S,23.226843,92.740266,Earth,Slide,02 June 2025
24005,MIZ/LUN/84A12/2025/033,Mizoram,Lunglei,,Kanghmun S,23.225357,92.74039,Earth,Slide,06 June 2025
24006,MIZ/LUN/84A12/2025/036,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.206029,92.740123,Debris,Silde,July 2025
24007,MIZ/LUN/84A12/2025/037,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.204595,92.73861,Debris,Slide,3 June 2025
24008,MIZ/LUN/84A12/2025/038,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.202738,92.736174,Debris,Slide,July 2025
24009,MIZ/LUN/84A12/2025/039,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.202224,92.736123,Debris,Slide,July 2025
24010,MIZ/LUN/84A12/2025/040,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.202096,92.73698,Debris,Slide,June 2025
24011,MIZ/LUN/84A12/2025/041,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.201584,92.736877,Debris,Slide,July 2024
24012,MIZ/LUN/84A12/2025/042,Mizoram,Lunglei,,Outside Kanghmun S Aizawl- Thenzawl-Lunglei SH,23.201447,92.736703,Debris,Slide,August 2025
24013,MIZ/LUN/84A12/2025/043,Mizoram,Lunglei,,South of Kanghmun S,23.201281,92.735108,Debris,Slide,July 2025
24014,MIZ/LUN/84A12/2025/044,Mizoram,Lunglei,,South of Kanghmun S,23.201335,92.734857,Rock,Slide,02 June 2025
24015,MIZ/LUN/84A12/2025/045,Mizoram,Lunglei,,South of Kanghmun S,23.201614,92.734453,Rock,Slide,02 June 2025
24016,MIZ/LUN/84A12/2025/046,Mizoram,Lunglei,,South of Kanghmun S,23.201759,92.734328,Rock,Slide,02 June 2025
24017,MIZ/LUN/84A12/2025/047,Mizoram,Lunglei,,"Between Kanghmun S to Ramlaitui, Aizawl-Thenzawl- Lunglei SH",23.200073,92.734654,Rock,Slide,July 2025
24018,MIZ/LUN/84A12/2025/048,Mizoram,Lunglei,,"Between Kanghmun S to Ramlaitui, Aizawl-Thenzawl- Lunglei SH",23.199924,92.73481,Earth,Slide,02 June 2025
24019,MIZ/LUN/84A12/2025/049,Mizoram,Lunglei,,"Between Kanghmun S to Ramlaitui, Aizawl-Thenzawl- Lunglei SH",23.198568,92.734368,Earth,Slide,May 2024
24020,MIZ/LUN/84A12/2025/052,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.197825,92.73502,Debris,Slide,15 June 2025
24021,MIZ/LUN/84A12/2025/053,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.197177,92.735661,Debris,Slide,May 2024
24022,MIZ/LUN/84A12/2025/054,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.196642,92.735456,Debris,Slide,July 2025
24023,MIZ/LUN/84A12/2025/055,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.193237,92.734819,Debris,Slide,02 June 2025
24024,MIZ/LUN/84A12/2025/056,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.191775,92.734778,Debris,Slide,06 June 2025
24025,MIZ/LUN/84A12/2025/057,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.191747,92.73459,Debris,Slide,02 June 2025
24026,MIZ/LUN/84A12/2025/061,Mizoram,Lunglei,,"North of Ramlaitui, Aizawl- Thenzawl-Lunglei SH",23.189242,92.734475,Debris,Slide and Flow,July 2025
24027,MIZ/LUN/84A12/2025/063,Mizoram,Lunglei,,Outside Ramlaitui,23.187473,92.734547,Debris,Slide,July 2024
